id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1764570719646527610,@AnasAlSharif0 فرج من الله قريب,False,0,0,True,ar,2,,0,EnabledWithCount,,Mon Mar 04 08:36:58 +0000 2024,0,False,"<User id=""1743300363736752129"">"
1764570460178592020,"BBC distances itself from 7 October “mass rape” claims, by @AsaWinstanley https://t.co/EcgDXZeYxF",False,0,0,False,en,2,,0,EnabledWithCount,False,Mon Mar 04 08:35:56 +0000 2024,0,False,"<User id=""221771581"">"
1764570419430842658,نفاق رئيس البلدية كان مذهلا 🤮 الشعب قصف ضد الفلسطينيين والآن عانوا من هذا البؤس عندما اتجهوا فقط إلى ردع العدوان وإيقاف الإبادة الجماعية بدون كلام,True,0,0,True,ar,1,,0,EnabledWithCount,,Mon Mar 04 08:35:46 +0000 2024,0,False,"<User id=""253434334"">"
1764570206070841689,"@AuhsdBond @khaberni you are a weird unknown specie ..definitely not a human being for sure.
Can’t call you animal coz animals have feelings and morals that you miss.
Wish your father had think and pulled that night and not brought you !",False,0,0,False,en,6,,0,EnabledWithCount,,Mon Mar 04 08:34:55 +0000 2024,0,False,"<User id=""203498776"">"
1764570177557991564,@WajahatAli Correct. Now what would have happened if your heroes didn’t triumph over the music festival set on October 7?,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:34:49 +0000 2024,0,False,"<User id=""977384219294003200"">"
1764570148843991348,@Morningstar759 @mhdksafa Genocidal maniacs and criminal terrorists of Hamas sewer rats threatening ongoing crimes against humanity exactly like October 7 must be brought to justice as soon as possible.,False,0,0,False,en,9,,0,EnabledWithCount,,Mon Mar 04 08:34:42 +0000 2024,0,False,"<User id=""1420948193584422920"">"
1764570075573752288,"Expose yourself :
1. Nai
2. Nai
3. Nai
4. Black
5. S
6. Khush raho 
7. Girls (dusre way me Mt Lena sab)
8. October 4 2020 night nahi day
9. You're beautiful and I love you
10. 21
11. Nooo
12. Nai
13. 🙂",True,1,0,False,en,7,,0,EnabledWithCount,,Mon Mar 04 08:34:24 +0000 2024,0,False,"<User id=""1728400002161266688"">"
1764570059916103956,Very important thread for everyone except those who would seem to prefer mass rape had been committed on 7 October.,True,1,0,False,en,49,,0,EnabledWithCount,,Mon Mar 04 08:34:21 +0000 2024,0,False,"<User id=""79917172"">"
1764570039288541258,"@OhoodAbu اذا ما صار هدنة بغزة طبيعي تنتفض .. ولكن ضد مقرات السلطة اولا .. 
السلطة بامكانها تحل نفسها وتطلق مسلحيها ليشكلوا مجموعات مسلحة .. 
شباب الضفة راح يدخلوا بجيباتهم للمستوطنات ويعملوا مثل 7 اكتوبر سواء برضى عباس او بزعله هالشيء راح يفرض عليهم ما دام بن غفير وزير هو راح يولعها.",False,0,0,True,ar,5,,0,EnabledWithCount,,Mon Mar 04 08:34:16 +0000 2024,0,False,"<User id=""1644920096509292544"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1721678568856359301,"From Jakarta to Washington D.C., Berlin to Islamabad, protesters showed up in the hundreds of thousands on November 4 for an unprecedented day of action for Palestine. 

Cities across the globe held rallies calling for an end to the siege on Gaza and freedom for Palestine. https://t.co/aiBypML2cp",False,581,321,False,en,23038,,16,EnabledWithCount,False,Mon Nov 06 23:58:52 +0000 2023,19,False,"<User id=""1217207858435186689"">"
1721678728256778514,"📝31st day of war, Gaza ground status:

• Minimal advances in the north. The resistance has been holding back the IOF in west of Beit Lahia, with urban warfare in al-Toam &amp; al-Sudaniya.

• Almost no change in Beit Hanoun.

• Southern axis is undergoing heavy urban warfare… https://t.co/tLuLxCQAGv",False,1150,348,False,en,179667,,32,EnabledWithCount,False,Mon Nov 06 23:59:30 +0000 2023,22,False,"<User id=""2382419694"">"
1721678305332478440,"The Israeli Air Force continues to bomb the Gaza Strip.
 https://t.co/nOnHknyTrf",False,102,41,False,en,30143,,6,EnabledWithCount,False,Mon Nov 06 23:57:49 +0000 2023,5,False,"<User id=""417262550"">"
1721678010531631552,"10,000 dead in Gaza.
100s dead in the West Bank.

Israeli prisons are packed with 5000+ Palestinians tortured and starved with no judgement in the mobster run country. https://t.co/MxbUm2xPwe",False,1703,1174,False,en,34622,,71,EnabledWithCount,False,Mon Nov 06 23:56:39 +0000 2023,26,False,"<User id=""448259967"">"
1721678015954878509,"I'm starting to think that #WeWillMarch is as much for our own 'Right to Protest' as well as our calls for a Ceasefire in Gaza?

If You can attend to show this govt. we will not be cowed then please do!

Peaceful protest is our right!!!",False,501,222,False,en,10087,,38,EnabledWithCount,,Mon Nov 06 23:56:40 +0000 2023,7,False,"<User id=""4320228856"">"
1721677201471369261,"In Venezuela, thousands of people marched in support of the people of Gaza. https://t.co/WZxS8gYeN6",False,5,1,False,en,197,,0,EnabledWithCount,False,Mon Nov 06 23:53:26 +0000 2023,0,False,"<User id=""1496352048278872067"">"
1721677062535336416,"🇵🇸🇮🇱🇺🇸
British Journalist and broadcaster Andrew Marr said that he thinks 
🔹UK and US are on losing side on issues of Palestine and Ceasefire.

#FreePalestineNow #Gaza #CeasefireForGazaNOW #Lebanon #غزة_تزحف_الى_القدس #Hamas #فلسطين_تنتصر #IsraelisaGenocidalState #FreePalestine https://t.co/F9IYS2r4he",False,89,43,False,en,19598,,7,EnabledWithCount,False,Mon Nov 06 23:52:53 +0000 2023,4,False,"<User id=""1269605075040849921"">"
1721678226387263557,"Government media office in #Gaza: since the start of the aggression, 34 hospitals and 16 medical centers have been out of business due to Israeli destruction and fuel outages. https://t.co/siU9vTIw3z",False,360,399,False,en,22305,,22,EnabledWithCount,False,Mon Nov 06 23:57:31 +0000 2023,16,False,"<User id=""524869533"">"
1721678844158239037,"Buy tickets to Films for Gaza 2 instead of this. We’re screening films made in Gaza by Gazans and 100% of proceeds go to the PCRF. The first one resulted in a $3k donation. 

https://t.co/ijhCokTnSt https://t.co/Z1jTYendXi",True,1051,684,False,en,72678,,4,EnabledWithCount,False,Mon Nov 06 23:59:58 +0000 2023,2,False,"<User id=""33678982"">"
1721677194043572417,Israeli jets have launched flares outside Al Shifaa Hospital. This follows a joint statement by 100 Israeli doctors condoning the bombing of Hospitals in Gaza. https://t.co/utQGYH2bIt,False,53,24,False,en,2996,,1,EnabledWithCount,False,Mon Nov 06 23:53:24 +0000 2023,2,False,"<User id=""2315555839"">"
1721677984157843748,"If y’all were upset that I pointed out Amy Schumer is a white woman with blond hair + blue eyes + no lips, wait until you hear about what’s going on in Gaza",False,158,8,False,en,2948,,5,EnabledWithCount,,Mon Nov 06 23:56:33 +0000 2023,0,False,"<User id=""97746906"">"
1721677281465094540,"🚨Human flood: 🇻🇪🇵🇸 In #Venezuela , thousands of people marched in support of the people of Gaza. The whole globe is on the side of the truth and peace. https://t.co/1WObBEiiWI",False,8,3,False,en,633,,0,EnabledWithCount,False,Mon Nov 06 23:53:45 +0000 2023,0,False,"<User id=""584998450"">"
1721678709877620744,"We’ve reached the stage of Israeli propaganda to dehumanize Palestinians and justify genocide where artwork from Gaza…specifically CHILDREN’S artwork is seen as a threat

And hospitals couldn’t see through this nonsense and actually TOOK DOWN CHILDREN’S ARTWORK 

I have no words",True,103,46,False,en,7411,,3,EnabledWithCount,,Mon Nov 06 23:59:26 +0000 2023,2,False,"<User id=""950966751155630080"">"
1721678628004446300,"so the US is essentially using Gaza as it’s killing machine testing ground. they’re sending not just secret weapons but those they know aren’t supposed to be used, hence all the attempt to hide what is going over there. this is not just a warning but a threat on the globe",False,27,20,False,en,944,,0,EnabledWithCount,,Mon Nov 06 23:59:06 +0000 2023,0,False,"<User id=""1511319689691119621"">"
1721677032466112692,Watch as hundreds of protesters gather at the Statue of Liberty to call for an immediate ceasefire in Gaza https://t.co/L3NhtniMOa,False,38,15,False,en,4867,,4,EnabledWithCount,False,Mon Nov 06 23:52:46 +0000 2023,2,False,"<User id=""20583993"">"
1721678746657108285,"Many know how much the men who make and sell kunafa from Nablus to Gaza mean to their community. The way everyone’s excited to queue up waiting for their generous slice for the very best kunafa by their hands and a kind greeting. Masoud Al-Qattatti he’s gone now, bombed by Israel https://t.co/tJ9ocmUu3r",False,7,2,False,en,644,,0,EnabledWithCount,False,Mon Nov 06 23:59:35 +0000 2023,0,False,"<User id=""237854755"">"
1721678569791754473,"How does the international criminal court describe using human shields as a war crime? 

Are Hamas's tunnels under civilians in Gaza City a violation? 🤔",False,12,2,False,en,554,,8,EnabledWithCount,,Mon Nov 06 23:58:52 +0000 2023,1,False,"<User id=""3006929085"">"
1721678633889128570,"When your only fault is loving your land and loving to plant it
#GazaHolocaust
#CeasefireForGazaNOW
#PalestineHolocaust 
#IsraelTerrorism #ZionismIsTerrorism 
#FreePalestine #SaveGaza 
#Palestine #Gaza_Genocide https://t.co/3iOGyyrR2d",False,9,10,False,en,891,,0,EnabledWithCount,False,Mon Nov 06 23:59:08 +0000 2023,1,False,"<User id=""723285125702803456"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1710806118375493870,"‘They’re all just innocent Palestinians’.

#Israel #Hamas #Palestine #Palestinian #IronDome #Gaza #TelAviv

https://t.co/EWPL918oxU",False,3022,1004,False,en,507613,,846,EnabledWithCount,False,Sat Oct 07 23:55:38 +0000 2023,98,False,"<User id=""455264233"">"
1710807099784266066,"Celebrations erupt across the Middle East as Gaza launches unprecedented attack on Israel.

Is the world rooting for Hamas?

Why are people celebrating the deaths of innocent Israelis?

This is a disgrace.

https://t.co/ffDX3vpbyk",False,912,122,False,en,441171,,331,EnabledWithCount,False,Sat Oct 07 23:59:32 +0000 2023,39,False,"<User id=""1639156382967685120"">"
1710805643974594629,"📽️WATCH ""Tonight in Gaza we’re living in constant fear."" 

Nowar, a writer w/ @WeAreNotNumbers sends in a video message amid Israel's bombardments.

Over 2m Palestinians live in Gaza, one of the world's most densely populated places, with no shelter from Israel's bombardments. https://t.co/26tpT8odOy",False,81,60,False,en,6460,,2,EnabledWithCount,False,Sat Oct 07 23:53:45 +0000 2023,5,False,"<User id=""1160956016403603457"">"
1710805900079022358,"The Israeli government calculated the bare minimum calories Palestinians in Gaza need to survive in order to determine how many trucks of food to let through ""to put the Palestinians on a diet"", then decided to allow significantly less food than that.
https://t.co/287yTDkC8m",False,4577,2159,False,en,189486,,167,EnabledWithCount,False,Sat Oct 07 23:54:46 +0000 2023,135,False,"<User id=""19899980"">"
1710806844866740341,"Before going to bed, say a prayer for the entire globe. Despite the fact that it is occuring in Israel, Gaza, and Hamas, it may occur elsewhere. 
Therefore, let us pray for world peace. 🙏 https://t.co/tyTEm2oaci",False,56,27,False,en,14638,,7,EnabledWithCount,False,Sat Oct 07 23:58:31 +0000 2023,2,False,"<User id=""1401186154918121474"">"
1710806899648606571,"Even the Palestinian women are fighting barvo. Look at her confidence challenging
Israeli soldiers 

#savas #Palestine #Gaza #IsraelUnderAttack #standwithPalestine https://t.co/VQoeaMjcob",False,71,22,False,en,9822,,12,EnabledWithCount,False,Sat Oct 07 23:58:44 +0000 2023,2,False,"<User id=""1699776991120257024"">"
1710806189150294446,"❗️ Hostages held in the town of Ofakim were released. The militants who captured the Israelis were killed. Three IDF soldiers were wounded.

It is also reported that dozens of hostages held in the canteen of Kibbutz Be'eri (near the border with the Gaza Strip) were released.

📸:… https://t.co/HwHv0RjpxI",False,2575,323,False,en,299052,,27,EnabledWithCount,False,Sat Oct 07 23:55:55 +0000 2023,12,False,"<User id=""1891490382"">"
1710806315440754792,"In Palestine square in Tehran, Iran . They are celebrating Hamas starting a war today from Gaza .
Women and children were killed in cold blood and yet they celebrate like they just won a world cup...
These people are absolutely monsters.What's all this?? #Palestine #Israel https://t.co/6Fw4m28HfA",False,32,10,False,en,42908,,11,EnabledWithCount,False,Sat Oct 07 23:56:25 +0000 2023,2,False,"<User id=""1692447578971840512"">"
1710806947375505605,"#BREAKING A direct missile🚀hit in the Barzily Hospital in Ashkelon, they don't care about doctors or wounded civilians.

#AlJazeera #America #BBC #BenjaminNetanyahu #CNN #EmmanuelMacron #Gaza #Hamas #Israel #IsraelUnderAttack #Jerusalem #Palestine #Palestinian #POTUS #TelAviv… https://t.co/47dei4Z2tz",False,11,8,False,en,5209,,2,EnabledWithCount,False,Sat Oct 07 23:58:56 +0000 2023,0,False,"<User id=""1530967300593143809"">"
1710805770600649178,"Leo Messi seen today training at Inter Miami and will be available today for FC Cincinnati

Davido Egypt Chukwueze BAAT Israel Pakistani Palestine Boko Haram Drake #MUFC #الهلال_الاخدود Gaza Giroud Dipo Afghanistan Death Oto America Biden Administration WWIII Kanye PARTY WITH ILE https://t.co/LBeoSzoj0b",False,6,1,False,en,8692,,9,EnabledWithCount,False,Sat Oct 07 23:54:15 +0000 2023,0,False,"<User id=""1050599642"">"
1710805889886879870,"Israel had Gaza under a brutal military siege for years. Now, when Palestinians launch an attack, Israel becomes a mouse to seek the entire world's sympathy and calls them terrorists.
What a joke!",False,41,9,False,en,1298,,2,EnabledWithCount,,Sat Oct 07 23:54:44 +0000 2023,0,False,"<User id=""1654114520263192576"">"
1710806851615343010,Gaza is being attacked continuously by Israeli forces shelling from the sky and targeting residential buildings. Local reports suggest that there are already dozens of victims. Many have already lost their homes. https://t.co/DX8krG9IMM,False,7,16,False,en,889,,1,EnabledWithCount,False,Sat Oct 07 23:58:33 +0000 2023,0,False,"<User id=""951957279087190017"">"
1710805710299361470,"This was the ultimate plan.

They purposely allowed Hamas fighters to achieve the goal which is take more territory.
#Palestine #Gaza #FreePalastine #Israel #PalestineUnderAttack 

https://t.co/Hn598PQJ91",False,19,13,False,en,4988,,4,EnabledWithCount,False,Sat Oct 07 23:54:01 +0000 2023,1,False,"<User id=""2257039386"">"
1710806821634474350,"Independent English News: 
October 7, 2023

-Imran Khan’s health deteriorates in Adyala Prison
- PTI Members testify on oath
- PTI not allowed to hold meetings 
- Global News: Gaza under siege 

https://t.co/72t8H7HP6M

#IVouchForImranKhan https://t.co/1JMrk7pYqs",False,29,25,False,en,1235,,4,EnabledWithCount,False,Sat Oct 07 23:58:26 +0000 2023,0,False,"<User id=""1525542461405290502"">"
1710807044502999317,"Let's pray again and again
🤲
May Allah helps Palestinians as helped Muslims in Badar.
❤️
And bless freedom to Palestinians 

Ameen 
❣️🕊️

Gaza  Palestine Mossad State of War Tel Aviv
#savas
#FreePalestine
#Israel
#Hamas #GazaUnderAttack #طوفان_الأقصى #جوري_المغربيه #طوفان_القدس https://t.co/VsDQ3tJUVW",False,56,8,False,en,49892,,7,EnabledWithCount,False,Sat Oct 07 23:59:19 +0000 2023,0,False,"<User id=""1269605075040849921"">"
1710805987580354601,"#Watch | Iranians marched in the streets to celebrate the #Palestinian Resistance's operation in the #Gaza Strip.

#Iran 
#Palestine 
#OperationAlAqsaFlood 
#طوفان_الأقصى https://t.co/XadCNnV0k3",False,41,12,False,en,3026,,6,EnabledWithCount,False,Sat Oct 07 23:55:07 +0000 2023,1,False,"<User id=""1295405245011460096"">"
1710806356595232975,"The area where I live was subjected to a belt of fire and heavy bombardment.
We leave the house now
#Gaza",False,34,13,False,en,1138,,6,EnabledWithCount,,Sat Oct 07 23:56:35 +0000 2023,1,False,"<User id=""1350061661235851264"">"
1710806864441507985,"If you are active 💥💥💥, kindly repost, like and comment your handles

Palmer. ""Chelsea and Manchester United"". Sterling. Bellingham. Iran. Gaza. Russia. Israel Russia . Egypt .
Hilda MossadMossad",False,18,7,False,en,3188,,10,EnabledWithCount,,Sat Oct 07 23:58:36 +0000 2023,5,False,"<User id=""1584212600954535936"">"
